2017-05-10		19890.56	19938.53	19866.30	19900.09	
2014-07-29		15564.79	15632.70	15556.02	15618.07	
2014-07-28		15426.98	15556.62	15426.98	15529.40	
2014-07-25		15342.46	15457.87	15341.69	15457.87	
2014-07-24		15350.28	15383.11	15232.14	15284.42	
2014-07-23		15367.16	15376.20	15317.37	15328.56	
2014-07-22		15296.42	15392.02	15287.93	15343.28	
2014-07-18		15174.08	15220.50	15110.45	15215.71	
2014-07-17		15422.87	15465.74	15347.85	15370.26	
2014-07-16		15369.66	15423.96	15355.00	15379.30	
2014-07-15		15354.43	15441.54	15346.09	15395.16	
2014-07-14		15199.18	15324.95	15179.49	15296.82	
2014-07-11		15102.59	15204.01	15101.49	15164.04	
2014-07-10		15318.30	15326.78	15215.43	15216.47	
2014-07-09		15194.32	15302.65	15185.32	15302.65	
2014-07-08		15304.27	15389.89	15225.11	15314.41	
2014-07-07		15433.49	15477.77	15379.44	15379.44	
2014-07-04		15490.37	15490.37	15420.07	15437.13	
2014-07-03		15435.34	15435.34	15324.32	15348.29	
2014-07-02		15406.23	15444.63	15354.91	15369.97	
2014-07-01		15179.64	15389.08	15145.87	15326.20	
2014-06-30		15159.45	15177.87	15052.34	15162.10	
2014-06-27		15290.75	15293.82	15027.31	15095.00	
2014-06-26		15320.13	15345.12	15278.22	15308.49	
2014-06-25		15297.24	15347.88	15265.71	15266.61	
2014-06-24		15300.50	15424.57	15252.27	15376.24	
2014-06-23		15419.47	15442.67	15335.88	15369.28	
2014-06-20		15359.60	15422.06	15305.43	15349.42	
2014-06-19		15140.35	15375.38	15138.28	15361.16	
2014-06-18		15009.89	15139.99	14995.45	15115.80	
2014-06-17		14962.99	15026.96	14948.54	14975.97	
2014-06-16		15049.61	15056.75	14867.15	14933.29	
2014-06-13		14830.99	15121.64	14830.99	15097.84	
2014-06-12		14942.15	14992.96	14862.08	14973.53	
2014-06-11		15000.13	15075.72	14998.63	15069.48	
2014-06-10		15130.74	15184.77	14966.80	14994.80	
2014-06-09		15204.31	15206.57	15116.03	15124.00	
2014-06-06		15138.75	15144.34	15042.59	15077.24	
2014-06-05		15112.59	15141.14	15016.81	15079.37	
2014-06-04		15067.41	15071.78	14985.21	15067.96	
2014-06-03		15089.04	15091.49	15026.01	15034.25	
2014-06-02		14777.51	14963.91	14777.51	14935.92	
2014-05-30		14707.66	14741.10	14591.62	14632.38	
2014-05-29		14585.64	14714.95	14574.02	14681.72	
2014-05-28		14646.93	14717.29	14608.54	14670.95	
2014-05-27		14589.79	14744.16	14588.68	14636.52	
2014-05-26		14592.60	14602.52	14531.32	14602.52	
2014-05-23		14411.10	14528.04	14404.80	14462.17	
2014-05-22		14188.28	14369.02	14147.55	14337.79	
2014-05-21		13969.71	14054.24	13964.43	14042.17	
2014-05-20		14088.45	14144.04	14038.06	14075.25	
2014-05-19		14130.09	14150.50	13991.80	14006.44	
2014-05-16		14087.76	14108.44	14016.49	14096.59	
2014-05-15		14280.51	14306.36	14190.27	14298.21	
2014-05-14		14385.60	14419.65	14349.87	14405.76	
2014-05-13		14367.94	14464.01	14359.74	14425.44	
2014-05-12		14173.49	14234.49	14130.30	14149.52	
2014-05-09		14101.98	14266.29	14091.20	14199.59	
2014-05-08		14136.41	14254.44	14108.16	14163.78	
2014-05-07		14296.25	14299.13	14033.45	14033.45	
2014-05-02		14454.44	14473.75	14405.77	14457.51	
2014-05-01		14341.09	14493.03	14341.09	14485.13	
2014-04-30		14393.51	14421.22	14275.69	14304.11	
2014-04-28		14289.82	14324.03	14224.47	14288.23	
2014-04-25		14369.72	14554.32	14327.60	14429.26	
2014-04-24		14563.25	14563.25	14367.13	14404.99	
2014-04-23		14480.41	14546.27	14459.29	14546.27	
2014-04-22		14586.29	14604.30	14388.77	14388.77	
2014-04-21		14549.45	14649.50	14503.17	14512.38	
2014-04-18		14489.37	14536.67	14442.74	14516.27	
2014-04-17		14395.95	14500.66	14351.85	14417.53	
2014-04-16		14126.87	14420.30	14125.59	14417.68	
2014-04-15		14068.75	14096.86	13969.17	13996.81	
2014-04-14		13887.23	14008.29	13885.22	13910.16	
2014-04-11		14027.80	14065.97	13885.11	13960.05	
2014-04-10		14484.54	14513.14	14234.45	14300.12	
2014-04-09		14436.05	14502.02	14279.34	14299.69	
2014-04-08		14715.80	14740.10	14605.31	14606.88	
2014-04-07		14880.82	14895.58	14764.37	14808.85	
2014-04-04		15005.54	15098.38	15000.69	15063.77	
2014-04-03		15009.18	15164.39	14976.36	15071.88	
2014-04-02		14897.88	15069.61	14893.17	14946.32	
2014-04-01		14870.51	14870.51	14751.29	14791.99	
2014-03-31		14839.54	14843.67	14718.01	14827.83	
2014-03-28		14576.25	14713.45	14520.57	14696.03	
2014-03-27		14305.67	14659.85	14227.81	14622.89	
2014-03-26		14521.00	14569.90	14401.42	14477.16	
2014-03-25		14401.69	14531.79	14312.08	14423.19	
2014-03-24		14297.58	14514.28	14287.28	14475.30	
2014-03-20		14548.76	14548.76	14207.83	14224.23	
2014-03-19		14495.73	14663.54	14302.37	14462.52	
2014-03-18		14491.41	14533.25	14399.72	14411.27	
2014-03-17		14254.32	14359.16	14203.21	14277.67	
2014-03-14		14526.28	14539.60	14280.75	14327.66	
2014-03-13		14847.72	14919.84	14790.48	14815.98	
2014-03-12		15003.80	15020.14	14828.18	14830.39	
2014-03-11		15179.47	15256.03	15124.36	15224.11	
2014-03-10		15197.53	15266.12	15088.11	15120.14	
2014-03-07		15280.76	15312.60	15145.59	15274.07	
2014-03-06		14933.76	15203.12	14871.56	15134.75	
2014-03-05		14905.95	14992.19	14897.63	14897.63	
2014-03-04		14553.95	14750.09	14546.34	14721.48	
2014-03-03		14666.93	14684.70	14443.10	14652.23	
2014-02-28		14929.55	14943.65	14735.52	14841.07	
2014-02-27		14939.87	15015.01	14844.37	14923.11	
2014-02-26		14896.49	15084.53	14896.49	14970.97	
2014-02-25		15002.51	15094.54	14957.49	15051.60	
2014-02-24		14803.64	14982.53	14658.14	14837.68	
2014-02-21		14618.61	14888.81	14618.61	14865.67	
2014-02-20		14701.14	14731.48	14428.73	14449.18	
2014-02-19		14729.48	14805.66	14679.19	14766.53	
2014-02-18		14514.47	14900.24	14469.49	14843.24	
2014-02-17		14343.73	14427.95	14214.60	14393.11	
2014-02-14		14538.20	14678.71	14243.17	14313.03	
2014-02-13		14785.84	14787.62	14488.32	14534.74	
2014-02-12		14821.73	14874.79	14769.04	14800.06	
2014-02-10		14647.83	14725.92	14568.30	14718.34	
2014-02-07		14387.11	14471.95	14356.59	14462.41	
2014-02-06		14233.42	14308.07	14155.12	14155.12	
2014-02-05		14213.10	14245.06	13995.86	14180.38	
2014-02-04		14353.33	14355.92	14008.47	14008.47	
2014-02-03		14788.56	14846.93	14615.05	14619.13	
2014-01-31		15132.23	15143.88	14764.57	14914.53	
2014-01-30		15112.70	15112.70	14853.83	15007.06	
2014-01-29		15164.34	15383.91	15159.92	15383.91	
2014-01-28		15038.64	15088.12	14952.83	14980.16	
2014-01-27		15091.45	15109.68	14933.55	15005.73	
2014-01-24		15473.57	15485.02	15288.32	15391.56	
2014-01-23		15900.63	15958.58	15690.45	15695.89	
2014-01-22		15749.01	15870.53	15631.41	15820.96	
2014-01-21		15710.89	15894.68	15705.84	15795.96	
2014-01-20		15724.14	15727.26	15574.23	15641.68	
2014-01-17		15695.46	15783.37	15621.80	15734.46	
2014-01-16		15845.15	15941.08	15710.14	15747.20	
2014-01-15		15649.07	15808.73	15636.57	15808.73	
2014-01-14		15657.20	15661.71	15383.69	15422.40	
2014-01-10		15785.15	15922.14	15754.70	15912.06	
2014-01-09		16002.88	16004.56	15838.44	15880.33	
2014-01-08		15943.68	16121.45	15906.57	16121.45	
2014-01-07		15835.41	15935.37	15784.25	15814.37	
2014-01-06		16147.54	16164.01	15864.44	15908.88	
2013-12-30		16269.22	16320.22	16182.71	16291.31	
2013-12-27		16229.43	16232.69	16056.73	16178.94	
2013-12-26		16087.07	16186.04	16082.28	16174.44	
2013-12-25		15861.13	16010.54	15853.51	16009.99	
2013-12-24		15955.90	16029.65	15849.00	15889.33	
2013-12-20		15790.69	15870.42	15755.36	15870.42	
2013-12-19		15809.43	15891.82	15798.85	15859.22	
2013-12-18		15273.24	15588.42	15268.18	15587.80	
2013-12-17		15290.22	15322.13	15248.42	15278.63	
2013-12-16		15408.35	15408.35	15146.13	15152.91	
2013-12-13		15316.89	15532.94	15251.45	15403.11	
2013-12-12		15377.32	15392.66	15255.36	15341.82	
2013-12-11		15509.93	15562.30	15386.11	15515.06	
2013-12-10		15633.97	15633.97	15562.06	15611.31	
2013-12-09		15556.60	15650.21	15547.29	15650.21	
2013-12-06		15112.54	15327.37	15112.54	15299.86	
2013-12-05		15354.53	15430.20	15139.12	15177.49	
2013-12-04		15520.20	15579.36	15326.06	15407.94	
2013-12-03		15747.54	15794.15	15661.90	15749.66	
2013-12-02		15659.74	15703.02	15579.54	15655.07	
2013-11-29		15661.43	15727.96	15507.17	15661.87	
2013-11-28		15622.19	15729.09	15605.73	15727.12	
2013-11-27		15414.52	15512.76	15414.52	15449.63	
2013-11-26		15501.95	15577.97	15460.97	15515.24	
2013-11-25		15504.78	15619.13	15469.87	15619.13	
2013-11-22		15513.45	15579.39	15307.44	15381.72	
2013-11-21		15176.65	15377.00	15168.47	15365.60	
2013-11-20		15176.35	15209.67	15069.98	15076.08	
2013-11-19		15096.63	15163.06	15020.33	15126.56	
2013-11-18		15253.24	15273.61	15106.82	15164.30	
2013-11-15		15034.33	15203.11	14994.70	15165.92	
2013-11-14		14665.75	14966.43	14665.75	14876.41	
2013-11-13		14527.97	14599.53	14490.92	14567.16	
2013-11-12		14289.87	14588.68	14278.21	14588.68	
2013-11-11		14271.48	14304.29	14208.13	14269.84	
2013-11-08		14026.17	14122.28	14026.17	14086.80	
2013-11-07		14355.56	14371.56	14222.03	14228.44	
2013-11-06		14155.34	14407.69	14130.86	14337.31	
2013-11-05		14319.75	14323.24	14141.82	14225.37	
2013-11-01		14403.07	14411.05	14126.41	14201.57	
2013-10-31		14474.01	14516.08	14324.17	14327.94	
2013-10-30		14464.67	14526.88	14425.58	14502.35	
2013-10-29		14288.72	14395.96	14224.59	14325.98	
2013-10-28		14261.65	14400.32	14194.42	14396.04	
2013-10-25		14439.14	14442.12	14088.19	14088.19	
2013-10-24		14344.74	14499.52	14273.71	14486.41	
2013-10-23		14784.41	14799.28	14426.05	14426.05	
2013-10-22		14677.08	14747.77	14641.78	14713.25	
2013-10-21		14624.03	14727.85	14624.03	14693.57	
2013-10-18		14589.60	14610.09	14503.09	14561.54	
2013-10-17		14640.08	14664.22	14492.67	14586.51	
2013-10-16		14433.64	14493.67	14417.61	14467.14	
2013-10-15		14510.27	14510.37	14415.76	14441.54	
2013-10-11		14376.89	14447.87	14320.30	14404.74	
2013-10-10		14097.62	14200.31	14077.03	14194.71	
2013-10-09		13789.89	14037.84	13751.85	14037.84	
2013-10-08		13794.74	13929.64	13748.94	13894.61	
2013-10-07		14057.79	14073.23	13841.93	13853.32	
2013-10-04		14029.73	14149.77	13944.27	14024.31	
2013-10-03		14140.11	14219.89	14082.31	14157.25	
2013-10-02		14492.47	14569.20	14114.54	14170.49	
2013-10-01		14517.98	14642.97	14471.70	14484.72	
2013-09-30		14530.62	14619.24	14425.82	14455.80	
2013-09-27		14803.99	14817.50	14699.21	14760.07	
2013-09-26		14553.06	14799.12	14410.52	14799.12	
2013-09-25		14713.03	14737.98	14620.53	14620.53	
2013-09-24		14626.04	14767.72	14607.27	14732.61	
2013-09-20		14801.64	14816.65	14702.25	14742.42	
2013-09-19		14680.40	14766.18	14581.79	14766.18	
2013-09-18		14411.55	14625.97	14396.41	14505.36	
2013-09-17		14456.99	14474.53	14311.67	14311.67	
2013-09-13		14316.70	14439.93	14233.12	14404.67	
2013-09-12		14397.90	14455.37	14321.57	14387.27	
2013-09-11		14511.74	14561.46	14422.72	14425.07	
2013-09-10		14318.72	14441.81	14296.78	14423.36	
2013-09-09		14141.67	14251.46	14117.68	14205.23	
2013-09-06		14088.41	14099.13	13834.52	13860.81	
2013-09-05		14140.20	14156.50	13981.52	14064.82	
2013-09-04		13875.17	14056.88	13843.61	14053.87	
2013-09-03		13748.68	13978.44	13748.68	13978.44	
2013-09-02		13438.07	13613.48	13407.53	13572.92	
2013-08-30		13573.24	13615.98	13335.91	13388.86	
2013-08-29		13382.95	13463.14	13364.82	13459.71	
2013-08-28		13285.03	13392.57	13188.14	13338.46	
2013-08-27		13551.75	13678.79	13517.10	13542.37	
2013-08-26		13719.56	13741.49	13586.84	13636.28	
2013-08-23		13583.76	13774.66	13575.40	13660.55	
2013-08-22		13314.05	13447.33	13238.73	13365.17	
2013-08-21		13431.28	13499.99	13250.36	13424.33	
2013-08-20		13632.96	13730.09	13383.18	13396.38	
2013-08-19		13669.74	13758.13	13589.78	13758.13	
2013-08-16		13532.61	13739.52	13532.61	13650.11	
2013-08-15		13845.64	13981.16	13711.12	13752.94	
2013-08-14		13936.74	14050.16	13747.18	14050.16	
2013-08-13		13696.36	13867.00	13689.49	13867.00	
2013-08-12		13469.70	13658.86	13430.64	13519.43	
2013-08-09		13673.49	13754.96	13527.81	13615.19	
2013-08-08		13779.47	14031.14	13556.65	13605.56	
2013-08-07		14155.95	14164.70	13824.94	13824.94	
2013-08-06		14237.10	14401.06	14031.61	14401.06	
2013-08-05		14318.21	14370.98	14225.50	14258.04	
2013-08-02		14178.66	14466.16	14146.92	14466.16	
2013-08-01		13674.50	14005.77	13645.61	14005.77	
2013-07-31		13733.55	13836.03	13644.21	13668.32	
2013-07-30		13634.20	13909.45	13613.78	13869.82	
2013-07-29		13899.27	13953.85	13661.13	13661.13	
2013-07-26		14339.39	14376.01	14114.52	14129.98	
2013-07-25		14747.21	14748.77	14533.21	14562.93	
2013-07-24		14719.64	14751.87	14630.68	14731.28	
2013-07-23		14555.36	14820.18	14549.06	14778.51	
2013-07-22		14770.02	14770.02	14514.29	14658.04	
2013-07-19		14909.76	14953.29	14413.28	14589.91	
2013-07-18		14645.25	14827.73	14645.25	14808.50	
2013-07-17		14491.80	14615.04	14460.56	14615.04	
2013-07-16		14594.88	14638.80	14550.89	14599.12	
2013-07-12		14475.17	14574.17	14417.30	14506.25	
2013-07-11		14275.26	14496.67	14275.26	14472.58	
2013-07-10		14464.82	14555.33	14287.69	14416.60	
2013-07-09		14295.44	14472.90	14186.03	14472.90	
2013-07-08		14491.07	14497.65	14109.34	14109.34	
2013-07-05		14150.85	14309.97	14149.50	14309.97	
2013-07-04		13970.27	14093.02	13962.30	14018.93	
2013-07-03		14149.99	14164.77	13984.08	14055.56	
2013-07-02		13969.15	14098.74	13898.54	14098.74	
2013-07-01		13746.72	13862.71	13562.70	13852.50	
2013-06-28		13383.92	13724.44	13354.70	13677.32	
2013-06-27		12968.72	13213.55	12873.50	13213.55	
2013-06-26		13152.75	13189.84	12826.51	12834.01	
2013-06-25		13081.62	13234.89	12758.22	12969.34	
2013-06-24		13417.54	13426.13	13026.23	13062.78	
2013-06-21		12787.87	13330.35	12702.67	13230.13	
2013-06-20		13101.85	13190.82	12966.41	13014.58	
2013-06-19		13233.08	13296.62	13107.65	13245.22	
2013-06-18		13015.15	13139.48	12919.03	13007.28	
2013-06-17		12584.37	13033.12	12549.82	13033.12	
2013-06-14		12668.90	12900.65	12629.31	12686.52	
2013-06-13		13038.02	13050.11	12415.85	12445.38	
2013-06-12		13087.66	13332.72	12994.08	13289.32	
2013-06-11		13504.77	13584.31	13296.31	13317.62	
2013-06-10		13141.85	13514.20	13141.37	13514.20	
2013-06-07		12706.41	13106.20	12548.20	12877.53	
2013-06-06		12925.29	13238.53	12862.02	12904.02	
2013-06-05		13566.75	13711.42	13011.16	13014.87	
2013-06-04		13186.60	13610.25	13060.94	13533.76	
2013-06-03		13551.36	13562.87	13261.82	13261.82	
2013-05-31		13804.23	13916.56	13681.39	13774.54	
2013-05-30		14072.90	14098.16	13555.66	13589.03	
2013-05-29		14492.55	14512.28	14243.49	14326.46	
2013-05-28		13943.62	14399.78	13943.62	14311.98	
2013-05-27		14373.82	14381.28	14027.42	14142.65	
2013-05-24		14731.75	15007.50	13981.52	14612.45	
2013-05-23		15739.98	15942.60	14483.98	14483.98	
2013-05-22		15440.69	15706.63	15432.64	15627.26	
2013-05-21		15264.79	15388.37	15264.42	15381.02	
2013-05-20		15260.61	15381.74	15245.80	15360.81	
2013-05-17		14926.42	15157.32	14902.30	15138.12	
2013-05-16		15146.05	15155.72	14879.51	15037.24	
2013-05-15		14962.34	15108.83	14956.38	15096.03	
2013-05-14		14822.56	14839.79	14755.08	14758.42	
2013-05-13		14759.50	14849.01	14727.70	14782.21	
2013-05-10		14449.24	14636.81	14426.74	14607.54	
2013-05-09		14366.95	14409.82	14191.48	14191.48	
2013-05-08		14196.20	14421.38	14186.83	14285.69	
2013-05-07		13960.04	14196.38	13951.81	14180.24	
2013-05-02		13727.25	13780.48	13637.96	13694.04	
2013-05-01		13837.72	13844.82	13782.00	13799.35	
2013-04-30		13854.82	13897.06	13778.75	13860.86	
2013-04-26		13978.98	13983.87	13852.20	13884.13	
2013-04-25		13887.53	13974.26	13827.96	13926.08	
2013-04-24		13687.28	13843.46	13686.78	13843.46	
2013-04-23		13545.60	13585.35	13505.53	13529.65	
2013-04-22		13537.17	13611.58	13529.44	13568.37	
2013-04-19		13268.43	13338.75	13186.89	13316.48	
2013-04-18		13272.22	13377.74	13200.85	13220.07	
2013-04-17		13330.50	13397.50	13318.69	13382.89	
2013-04-16		13023.91	13312.23	13004.46	13221.44	
2013-04-15		13345.86	13408.29	13257.86	13275.66	
2013-04-12		13568.25	13568.25	13402.86	13485.14	
2013-04-11		13444.95	13549.16	13384.11	13549.16	
2013-04-10		13177.31	13325.15	13177.31	13288.13	
2013-04-09		13309.13	13331.39	13151.73	13192.35	
2013-04-08		13082.61	13225.22	13080.29	13192.59	
2013-04-05		12880.82	13225.62	12831.10	12833.64	
2013-04-04		12188.22	12634.54	12075.97	12634.54	
2013-04-03		12112.09	12362.20	12102.05	12362.20	
2013-04-02		12051.57	12107.40	11805.78	12003.43	
2013-04-01		12371.34	12384.83	12133.00	12135.02	
2013-03-29		12405.53	12425.96	12319.75	12397.91	
2013-03-28		12457.13	12462.86	12286.37	12335.96	
2013-03-27		12476.58	12502.26	12442.39	12493.79	
2013-03-26		12461.79	12540.12	12456.04	12471.62	
2013-03-25		12507.61	12594.36	12480.42	12546.46	
2013-03-22		12498.51	12522.05	12338.53	12338.53	
2013-03-21		12592.00	12650.26	12586.06	12635.69	
2013-03-19		12405.61	12491.16	12401.12	12468.23	
2013-03-18		12365.44	12373.17	12220.63	12220.63	
2013-03-15		12437.68	12560.95	12434.47	12560.95	
2013-03-14		12332.16	12395.73	12248.65	12381.19	
2013-03-13		12252.29	12339.45	12234.48	12239.66	
2013-03-12		12433.60	12461.97	12314.81	12314.81	
2013-03-11		12363.09	12403.95	12300.83	12349.05	
2013-03-08		12066.50	12283.62	12065.09	12283.62	
2013-03-07		12037.25	12069.60	11946.01	11968.08	
2013-03-06		11811.06	11933.82	11803.09	11932.27	
2013-03-05		11732.57	11779.42	11666.38	11683.45	
2013-03-04		11695.45	11767.68	11613.59	11652.29	
2013-03-01		11464.71	11648.63	11464.71	11606.38	
2013-02-28		11396.73	11563.75	11392.56	11559.36	
2013-02-27		11418.56	11419.62	11253.97	11253.97	
2013-02-26		11449.66	11520.24	11374.83	11398.81	
2013-02-25		11564.55	11662.52	11562.10	11662.52	
2013-02-22		11238.75	11390.65	11175.67	11385.94	
2013-02-21		11404.73	11442.11	11301.77	11309.13	
2013-02-20		11485.65	11510.52	11440.10	11468.28	
2013-02-19		11336.45	11412.86	11336.45	11372.34	
2013-02-18		11318.22	11445.46	11308.83	11407.87	
2013-02-15		11239.21	11261.58	11065.06	11173.83	
2013-02-14		11273.40	11356.54	11243.49	11307.28	
2013-02-13		11333.72	11365.27	11196.66	11251.41	
2013-02-12		11346.72	11460.64	11343.44	11369.12	
2013-02-08		11179.97	11299.71	11135.89	11153.16	
2013-02-07		11406.32	11446.81	11295.62	11357.07	
2013-02-06		11236.70	11498.42	11232.05	11463.75	
2013-02-05		11105.24	11170.85	11046.92	11046.92	
2013-02-04		11254.16	11285.49	11194.74	11260.35	
2013-02-01		11193.72	11237.84	11142.26	11191.34	
2013-01-31		11057.50	11145.38	11007.77	11138.66	
2013-01-30		10913.97	11113.95	10905.64	11113.95	
2013-01-29		10751.01	10937.63	10751.01	10866.72	
2013-01-28		11002.86	11002.86	10824.31	10824.31	
2013-01-25		10797.30	10926.65	10790.95	10926.65	
2013-01-24		10441.11	10634.74	10441.11	10620.87	
2013-01-23		10575.60	10663.09	10486.99	10486.99	
2013-01-22		10765.10	10859.42	10615.20	10709.93	
2013-01-21		10941.45	10941.45	10747.74	10747.74	
2013-01-18		10791.97	10913.30	10787.12	10913.30	
2013-01-17		10660.94	10694.85	10432.97	10609.64	
2013-01-16		10806.41	10806.41	10591.30	10600.44	
2013-01-15		10914.65	10952.31	10851.66	10879.08	
2013-01-11		10786.14	10830.43	10748.06	10801.57	
2013-01-10		10635.11	10686.12	10619.65	10652.64	
2013-01-09		10405.67	10620.70	10398.61	10578.57	
2013-01-08		10544.21	10602.12	10463.43	10508.06	
2013-01-07		10743.69	10743.69	10589.70	10599.01	
2013-01-04		10604.50	10734.23	10602.24	10688.11	
2012-12-28		10406.36	10433.63	10374.85	10395.18	
2012-12-27		10295.26	10376.39	10288.85	10322.98	
2012-12-26		10131.22	10230.36	10107.34	10230.36	
2012-12-25		10092.35	10119.35	10030.44	10080.12	
2012-12-21		10145.58	10175.06	9924.42	9940.06	
2012-12-20		10093.11	10147.68	10028.65	10039.33	
2012-12-19		10025.40	10160.40	10016.98	10160.40	
2012-12-18		9848.87	9967.24	9848.87	9923.01	
2012-12-17		9895.68	9903.35	9826.30	9828.88	
2012-12-14		9703.56	9775.75	9687.70	9737.56	
2012-12-13		9681.20	9767.05	9672.47	9742.73	
2012-12-12		9606.25	9606.25	9565.95	9581.46	
2012-12-11		9510.60	9534.18	9487.95	9525.32	
2012-12-10		9584.46	9584.46	9517.40	9533.75	
2012-12-07		9547.14	9572.75	9522.13	9527.39	
2012-12-06		9535.69	9565.43	9503.31	9545.16	
2012-12-05		9380.37	9515.86	9376.97	9468.84	
2012-12-04		9419.15	9457.19	9406.03	9432.46	
2012-12-03		9484.20	9525.82	9453.48	9458.18	
2012-11-30		9446.77	9492.91	9380.25	9446.01	
2012-11-29		9370.29	9412.08	9350.40	9400.88	
2012-11-28		9375.48	9407.62	9308.35	9308.35	
2012-11-27		9371.13	9449.72	9370.59	9423.30	
2012-11-26		9466.06	9487.94	9388.94	9388.94	
2012-11-22		9336.32	9366.80	9304.72	9366.80	
2012-11-21		9213.73	9248.98	9161.21	9222.52	
2012-11-20		9198.42	9200.85	9129.43	9142.64	
2012-11-19		9141.27	9183.46	9135.29	9153.20	
2012-11-16		8898.33	9032.35	8898.33	9024.16	
2012-11-15		8703.82	8829.72	8684.23	8829.72	
2012-11-14		8660.27	8680.40	8653.49	8664.73	
2012-11-13		8710.52	8723.46	8619.45	8661.05	
2012-11-12		8701.28	8728.85	8676.44	8676.44	
2012-11-09		8742.68	8779.24	8729.45	8757.60	
2012-11-08		8868.42	8891.08	8811.41	8837.15	
2012-11-07		9030.56	9032.32	8924.41	8972.89	
2012-11-06		8989.58	8990.35	8957.49	8975.15	
2012-11-05		9000.81	9040.18	8984.69	9007.44	
2012-11-02		9049.22	9072.39	9031.43	9051.22	
